user_id_new	item_id_new
0	4513
0	4151
0	7096
0	6151
0	2173
0	1088
0	1090
0	1091
0	1011
0	1181
0	1187
0	1184
0	1183
0	2309
0	5477
0	1098
0	1006
0	6831
0	939
0	1097
0	1477
0	4546
0	5651
0	4334
0	543
0	228
0	356
0	2386
0	254
0	464
0	2389
0	2387
0	211
0	212
0	2388
0	240
0	241
0	242
0	243
0	245
0	244
0	674
0	247
0	249
0	250
0	252
0	257
0	246
0	293
0	321
0	237
0	238
0	231
0	395
0	333
0	327
0	401
1	4347
1	10568
2	444
3	520
4	1278
4	42
4	67
4	54
4	161
4	524
4	273
4	316
4	388
4	3
5	1278
5	388
5	1015
5	55
5	79
5	520
5	148
5	386
5	42
5	350
5	120
5	161
5	8322
5	18
5	147
5	54
5	658
6	317
6	8308
6	55
6	1278
6	79
6	1015
6	78
6	148
6	66
6	32
6	33
6	108
6	273
6	316
7	81
7	42
7	63
7	94
7	386
7	273
7	547
7	41
7	516
7	276
7	40
7	37
7	66
7	108
7	350
7	161
7	154
7	18
7	520
7	44
7	43
7	92
7	73
7	72
7	67
7	8322
7	524
7	316
7	388
7	93
7	69
7	65
7	30
7	186
8	388
8	317
8	1015
8	148
8	202
8	70
8	225
8	276
8	73
8	78
8	386
8	72
8	273
8	547
8	66
8	40
8	63
8	32
8	108
8	33
8	350
8	120
8	54
8	147
8	316
8	67
9	345
9	320
9	107
9	303
9	181
9	102
9	160
9	84
9	47
9	272
9	339
9	35
9	31
9	49
9	266
9	46
9	164
9	26
9	23
9	220
9	680
9	22
9	145
9	128
9	34
9	21
9	16
9	72
9	17
9	838
9	337
9	9
9	11
9	86
10	5600
10	10403
10	345
10	320
10	181
10	160
10	49
10	220
10	275
10	26
10	73
10	17
10	102
11	9552
11	12809
11	3662
11	10782
11	10608
11	1029
11	187
11	3430
11	102
11	181
11	49
11	16
11	1938
11	73
11	8241
11	88
11	72
11	391
11	6179
11	11826
11	128
11	275
12	7207
12	5959
12	4255
12	3229
12	2395
12	1696
12	1313
12	1049
12	1004
12	1077
12	830
12	718
12	1324
12	210
13	1370
13	1193
13	1186
13	2608
13	1079
13	1114
13	1327
14	4979
14	3470
14	1244
15	6025
15	2719
15	1113
16	1812
16	2569
16	1193
16	2715
16	610
16	257
16	294
16	240
16	571
17	8180
17	4131
17	3561
17	2566
17	1695
17	11319
17	12046
17	1212
17	2312
17	7754
17	2848
17	686
17	210
18	6748
18	7135
18	6537
18	6527
18	6024
18	2716
18	1912
18	1910
18	1908
18	2160
18	1902
18	1372
18	1370
18	1190
18	2505
18	1194
18	1189
18	1006
18	877
18	1049
18	978
18	5653
18	6690
18	2930
18	1619
18	561
18	1325
18	933
18	1044
18	678
18	686
18	689
18	246
18	245
18	1323
18	247
18	307
18	369
18	282
18	134
18	300
18	228
18	258
18	209
19	1244
20	5275
20	2716
20	2011
20	2171
20	2173
20	7752
20	2314
20	1005
20	6161
20	4690
21	12025
21	2716
21	1902
21	7020
21	2430
21	6819
22	6003
22	4915
22	4513
22	3561
22	3330
22	1083
22	1387
22	344
22	378
23	7755
23	1113
23	1081
23	6825
23	6823
23	5477
23	6831
23	1326
23	210
24	107
24	86
24	22
24	17
24	84
25	924
25	5308
25	421
25	84
25	86
25	181
25	49
25	220
25	22
25	23
25	31
25	21
25	35
26	320
26	23
27	320
27	35
27	102
27	84
27	26
27	46
27	181
27	680
27	164
27	17
28	26
28	16
28	320
28	339
29	320
29	49
29	46
29	17
29	84
29	102
29	27
30	1243
30	320
30	23
30	27
30	326
30	26
30	164
30	680
30	187
30	21
30	22
30	16
30	337
31	1246
31	320
31	11919
31	31
31	49
31	181
32	621
32	490
32	337
32	345
32	421
32	646
32	84
32	160
32	16
33	4062
33	337
33	621
33	107
33	303
33	102
33	181
33	160
33	84
33	320
33	646
33	339
33	49
33	35
33	86
33	46
33	26
33	23
33	275
33	128
33	164
33	290
33	201
33	16
33	17
33	838
33	421
33	21
33	11
33	5
33	45
33	10
33	220
33	70
34	3689
34	621
34	1166
34	320
34	1
34	107
34	272
34	1930
34	47
34	181
34	102
34	84
34	49
34	31
34	46
34	220
34	680
34	34
34	23
34	164
34	128
34	22
34	17
34	16
34	838
34	21
34	339
34	73
34	72
34	120
34	337
34	10
34	5
35	31
35	959
35	181
36	84
37	201
37	16
37	23
37	320
37	17
37	22
37	47
37	339
37	9
37	637
38	107
38	160
38	339
39	17
39	1930
40	621
40	160
40	320
40	339
40	646
40	84
40	102
40	266
40	326
40	220
40	86
40	680
40	275
40	164
40	17
40	201
40	36
40	16
40	21
40	73
40	47
41	7278
41	7144
41	7033
41	7032
41	6961
41	6896
41	6959
41	6958
41	6341
41	6432
41	4915
41	4787
41	4896
41	4140
41	4669
41	3193
41	3186
41	5433
41	4007
41	1905
41	1473
41	1472
41	940
41	1044
42	5959
42	4852
42	3329
42	2002
42	1545
42	7753
42	1186
42	6825
42	6095
42	2719
42	2717
42	2715
42	2714
42	2713
42	1190
42	1080
42	1185
42	1194
42	1193
42	1192
42	1191
42	1077
42	1011
42	1079
42	962
42	2311
42	1183
42	1009
42	1007
42	1205
42	877
42	1096
42	1050
42	1049
42	1099
42	1097
42	1114
42	1326
42	546
42	5651
42	1327
42	4690
42	5652
42	4546
42	339
42	305
42	350
42	293
42	251
42	86
42	84
42	3655
42	337
42	0
42	53
43	26
43	164
43	206
43	320
43	17
43	16
43	34
44	524
44	173
44	177
44	471
44	303
44	642
44	13
44	85
45	114
45	80
45	520
45	276
45	225
45	73
45	386
45	42
45	72
45	55
45	273
45	41
45	63
45	66
45	547
45	37
45	30
45	18
45	32
45	43
45	20
45	2
45	177
45	8322
45	3
46	276
46	73
46	386
46	161
46	18
46	63
46	120
46	350
46	8322
46	147
46	524
46	316
46	388
46	4
46	72
46	2
46	3
46	173
46	55
47	148
47	43
47	516
47	1015
47	520
47	1278
47	78
47	73
47	276
47	72
47	94
47	63
47	273
47	33
47	18
47	120
47	67
47	147
47	316
47	177
47	350
48	1015
48	79
48	148
48	114
48	520
48	73
48	56
48	55
48	66
48	273
48	386
48	30
48	72
48	120
48	69
49	547
49	81
49	37
49	350
49	273
49	66
49	73
49	63
49	520
49	67
49	32
49	92
49	72
49	108
49	33
49	4
49	142
49	154
49	161
49	8322
49	386
49	44
49	18
49	54
49	524
49	30
49	388
49	3
49	65
