user_id_new	item_id_new
0	7721
0	6400
0	2566
0	7752
0	2170
0	2172
0	6195
0	7754
0	7751
0	1093
0	5204
0	1007
0	6829
0	7707
0	1205
0	1182
0	1092
0	1079
0	6823
0	962
0	1035
0	2310
0	1089
0	1033
0	1034
0	1083
0	1327
0	1326
0	5653
0	5652
0	5650
0	937
0	941
0	938
0	544
0	1195
0	302
0	4951
0	251
0	6175
0	593
0	399
0	402
0	406
0	159
0	158
0	189
0	137
0	155
0	299
0	297
0	298
0	300
0	301
0	296
0	326
1	2636
2	291
2	324
2	40
3	2
3	3
3	658
4	1015
4	79
4	55
4	202
4	520
4	114
4	78
4	18
4	4
4	40
4	33
4	32
4	93
4	147
4	44
4	63
4	66
4	658
4	108
4	186
4	14
5	225
5	73
5	72
5	273
5	524
5	4
5	14
5	65
5	2
5	3
5	173
6	41
6	42
6	54
6	94
6	154
6	161
6	350
6	2
7	54
7	142
7	14
7	3
8	520
8	114
8	56
8	37
8	41
8	42
8	55
9	305
9	1136
9	326
9	73
9	275
10	1901
10	337
10	303
10	272
10	47
10	84
10	1930
10	35
10	31
10	86
10	16
10	201
10	339
10	46
10	72
10	125
10	71
10	21
10	9
11	1310
12	6025
12	5334
12	4788
12	6832
12	189
13	3186
13	8218
13	1049
13	5652
13	3126
13	152
14	5334
14	1914
14	2601
14	1033
14	284
15	1085
15	1011
15	1191
15	1946
16	689
17	3119
17	5564
17	1895
18	8046
18	3561
18	1905
18	2171
18	7755
18	1441
18	1338
18	255
18	157
18	158
18	285
19	1915
20	1902
20	1006
20	6821
21	2720
21	3235
21	282
21	1278
22	3186
22	3358
23	715
23	135
23	111
23	139
24	23
24	164
25	8
25	72
26	26
27	49
27	107
27	160
27	16
27	23
27	73
27	326
28	164
28	337
29	35
29	26
29	220
29	16
30	49
30	9
31	7634
32	107
32	320
32	47
32	26
32	46
32	49
32	23
32	17
32	22
33	31
33	34
33	73
33	9
33	25
33	47
33	72
33	88
33	326
34	303
34	160
34	35
34	384
34	1888
35	102
35	84
36	9
36	16
36	17
36	21
36	22
37	26
37	34
37	62
37	128
38	320
39	16
39	11
40	11
40	25
40	88
40	170
41	6427
41	6520
41	4790
41	3778
41	1098
41	1088
41	7537
41	3921
41	546
41	1185
41	1031
41	2242
41	2951
41	3308
41	802
41	4809
41	323
41	820
41	6803
41	228
41	85
42	1226
42	1313
42	1452
42	3324
42	1189
42	2608
42	1182
42	1033
42	1184
42	5477
42	1098
42	1083
42	1006
42	6829
42	5204
42	6831
42	6821
42	1004
42	1003
42	939
42	1244
42	1020
42	1021
42	1078
42	1477
42	940
42	3853
42	5650
42	5653
42	544
42	217
42	181
42	323
42	6550
42	321
42	213
42	227
42	239
42	1861
42	91
42	102
42	110
42	185
42	306
42	95
42	97
42	326
42	100
42	98
42	99
42	55
42	228
42	3642
42	401
42	132
42	395
42	333
42	159
42	158
42	155
42	24
42	36
42	72
42	122
42	120
42	5613
42	73
42	412
42	597
42	12
43	45
43	128
43	290
43	27
44	40
44	81
44	18
44	54
44	55
44	65
44	69
44	93
44	273
44	388
44	547
44	658
45	78
45	33
45	40
45	70
45	92
45	108
45	120
45	350
45	14
45	69
46	1278
46	547
47	69
47	386
47	42
47	524
48	202
48	14
49	40
49	41
49	42
49	43
49	94
49	516
49	14
49	93
50	290
50	120
50	142
50	154
50	524
50	73
50	273
50	14
50	69
51	114
51	202
51	520
51	42
51	273
51	547
51	142
51	154
51	72
51	177
51	388
51	658
52	31
52	339
53	26
53	49
53	164
53	181
53	680
53	16
53	22
53	23
54	680
55	6510
56	3263
56	3828
56	203
56	16
56	46
57	83
58	107
58	49
58	303
58	31
59	320
60	339
61	84
61	160
61	49
61	86
61	23
62	49
63	838
63	17
63	34
64	102
64	31
64	303
64	326
64	17
65	46
65	22
65	17
66	107
66	680
67	1015
67	202
67	43
68	445
69	350
69	524
69	173
69	177
70	7235
70	7607
70	2622
70	2014
70	2002
70	1904
70	2012
70	2003
70	2011
70	1902
70	6095
70	2717
70	1313
70	2714
70	1113
70	1094
70	6825
70	1095
70	1184
70	1181
70	1182
70	1035
70	1082
70	1085
70	1021
70	833
70	1477
70	1327
70	228
70	239
70	212
70	255
70	208
70	309
70	227
70	326
70	641
70	306
70	501
70	329
70	401
70	185
70	21
71	1398
71	8045
71	2924
72	23
72	1250
72	22
72	26
73	170
73	171
73	22
73	26
73	46
73	49
73	326
74	7954
74	6786
74	5325
74	6700
74	2457
74	2476
74	1906
74	1911
74	1910
74	1908
74	2003
74	2012
74	6823
74	1092
74	6829
74	1009
74	1007
74	1006
74	831
75	7299
75	3262
75	7233
76	5484
76	5171
76	22
76	35
77	22
78	49
79	546
79	680
80	23
81	22
81	23
82	107
82	27
82	22
82	23
83	320
84	337
85	5088
85	1609
85	328
85	331
85	24
86	1342
86	1497
86	22
87	84
87	102
87	181
87	34
87	128
88	1370
88	1097
88	933
89	187
89	320
90	337
90	47
91	320
92	6156
92	3667
92	4410
92	1256
92	924
92	86
92	187
92	203
92	303
92	160
92	47
92	35
92	266
92	220
92	27
93	303
93	26
93	35
93	49
94	1513
94	5474
94	320
94	107
94	3959
94	6690
94	49
95	621
95	337
95	421
95	646
95	181
95	31
96	26
97	303
97	84
97	102
98	35
98	49
98	31
99	303
100	49
101	26
102	160
102	320
102	49
103	7899
103	3938
103	5718
103	1294
103	2240
103	1125
103	1823
104	721
104	2318
104	4468
104	4473
104	491
105	693
105	3342
105	1015
105	202
105	81
105	69
105	30
105	78
106	30
106	55
107	160
108	337
109	339
109	34
109	128
109	31
109	93
109	186
109	524
109	316
110	32
110	33
110	108
110	40
110	273
111	32
112	32
112	33
112	63
112	66
112	108
112	547
113	7512
113	5302
113	7739
113	5574
113	7645
113	6317
113	8119
113	8021
113	8018
113	6341
113	8057
113	7802
113	6025
113	4414
113	7660
113	8090
113	3328
113	2373
113	3979
113	2396
113	2065
113	369
113	501
113	391
113	412
114	107
115	107
115	86
115	160
115	35
116	1188
116	1185
116	5597
116	1649
116	1619
116	6651
116	640
116	560
116	246
116	197
116	674
116	211
116	2389
116	7871
116	245
116	398
116	593
116	298
116	137
116	1783
116	306
116	451
116	296
116	156
117	6699
117	546
117	5349
117	501
118	2372
118	1097
118	7849
118	6950
118	350
118	6405
118	1514
118	1310
118	628
118	4898
118	499
118	155
118	80
118	132
118	764
118	106
119	5941
119	37
119	41
119	42
119	55
120	4560
120	7500
120	6821
120	1326
120	674
121	7207
121	6432
121	4637
121	3266
121	6062
121	2170
121	939
121	2309
121	5652
121	3966
121	256
121	6487
121	38
122	6974
123	4767
123	461
123	689
123	826
124	43
124	55
125	317
125	388
125	520
125	40
125	55
125	1278
125	114
125	1015
126	1278
126	522
126	223
126	92
126	664
127	314
127	334
127	142
127	40
127	55
127	56
128	5064
128	2981
128	3459
128	6017
128	5584
128	2864
128	5053
128	6717
128	1090
128	1656
128	3448
128	1091
128	1093
128	1188
128	1088
128	1085
128	7641
128	4736
128	3765
128	3187
128	2421
128	2253
128	4742
128	831
128	674
128	86
128	85
128	168
128	626
129	386
129	41
129	42
129	72
129	276
129	120
130	589
130	374
130	520
130	314
130	78
130	317
130	79
131	6806
131	7238
131	5257
131	3773
131	5111
131	3981
131	1910
131	2014
131	2715
131	2717
131	2713
131	2714
131	1087
131	1113
131	940
131	5308
131	4062
131	5309
131	6196
131	6716
131	240
131	725
131	95
131	106
131	5814
131	96
131	241
131	2387
131	242
131	132
131	156
131	158
132	49
132	46
133	46
133	326
133	220
134	1815
